wellbeing,log_income,income,income_above_100
48.126,10.46,35000,0
45.717,11.35,85000,0
80.965,11.63,112500,1
64.796,12.43,250000,1
88.003,11.46,95000,0
74.927,12.9,4.00E+05,1
54.071,11.83,137500,1
66.894,11.35,85000,0
60.586,11.35,85000,0
59.507,11.46,95000,0
68.148,10.71,45000,0
64.828,11.23,75000,0
54.992,10.92,55000,0
69.212,11.23,75000,0
58.131,10.92,55000,0
44.983,12.43,250000,1
57.818,12.43,250000,1
65.023,11.63,112500,1
75.026,11.08,65000,0
88.715,12.07,175000,1
71.51,11.46,95000,0
81.8,11.23,75000,0
66.606,11.63,112500,1
84.258,11.08,65000,0
60.138,11.23,75000,0
50,11.35,85000,0
62.978,10.71,45000,0
60.138,10.92,55000,0
76.625,10.71,45000,0
45.981,10.92,55000,0
81.08,10.46,35000,0
88.436,11.83,137500,1
63.655,10.13,25000,0
66.005,10.71,45000,0
29.229,11.83,137500,1
81.159,11.63,112500,1
56.614,10.92,55000,0
62.825,11.08,65000,0
67.005,10.71,45000,0
76.469,11.63,112500,1
48.017,11.63,112500,1
85.461,12.43,250000,1
73.005,11.63,112500,1
82.133,10.13,25000,0
79.438,11.08,65000,0
46.813,10.92,55000,0
68.172,10.92,55000,0
65.808,10.13,25000,0
86.781,10.92,55000,0
60.622,11.63,112500,1
72.292,10.71,45000,0
57.707,10.46,35000,0
81.389,11.23,75000,0
69.257,10.92,55000,0
46.44,9.62,15000,0
59.875,11.83,137500,1
64.083,10.92,55000,0
62.766,11.83,137500,1
61.365,12.07,175000,1
62.886,11.63,112500,1
62.555,11.08,65000,0
53.945,11.83,137500,1
56.039,11.08,65000,0
60.17,10.13,25000,0
69.844,10.71,45000,0
63.237,11.08,65000,0
81.595,11.35,85000,0
86.399,12.07,175000,1
63.824,10.92,55000,0
55.529,10.71,45000,0
78.462,12.43,250000,1
78.072,10.92,55000,0
53.513,11.35,85000,0
65.581,11.83,137500,1
68.404,10.92,55000,0
67.284,10.71,45000,0
61.513,10.13,25000,0
55.391,11.23,75000,0
88.21,11.23,75000,0
65.808,11.63,112500,1
70.105,10.92,55000,0
60.838,11.83,137500,1
47.152,11.46,95000,0
45.118,11.63,112500,1
3.368,10.13,25000,0
61.894,11.83,137500,1
76.282,10.46,35000,0
23.613,12.43,250000,1
94.486,10.13,25000,0
58,11.35,85000,0
59,11.23,75000,0
77.988,9.62,15000,0
65.091,11.08,65000,0
61.513,10.92,55000,0
61.413,10.46,35000,0
88.715,12.07,175000,1
74.091,11.63,112500,1
49.409,11.46,95000,0
59.409,10.92,55000,0
54.458,12.07,175000,1
61.287,12.07,175000,1
59.145,11.63,112500,1
72.695,11.46,95000,0
72,10.71,45000,0
54.417,11.08,65000,0
73.005,10.71,45000,0
66.675,12.43,250000,1
87.211,11.46,95000,0
59.875,11.63,112500,1
44.253,10.46,35000,0
67.688,11.46,95000,0
63.268,10.13,25000,0
56.51,12.43,250000,1
64.796,11.46,95000,0
61.597,11.83,137500,1
56.139,12.43,250000,1
43.267,11.23,75000,0
57.565,11.63,112500,1
65.371,13.35,625000,1
66.38,13.35,625000,1
63.944,10.92,55000,0
51.839,10.92,55000,0
69.176,9.62,15000,0
73.458,11.83,137500,1
56.51,9.62,15000,0
28.17,11.08,65000,0
57.323,11.83,137500,1
56.481,11.46,95000,0
57.93,11.35,85000,0
51.897,10.92,55000,0
55.805,11.46,95000,0
69.006,12.07,175000,1
88.436,11.63,112500,1
59.056,10.71,45000,0
77,10.71,45000,0
49.853,10.71,45000,0
54.725,11.23,75000,0
81.275,11.46,95000,0
75.974,11.63,112500,1
66.929,11.63,112500,1
64.926,10.92,55000,0
50.752,11.08,65000,0
59.327,11.63,112500,1
47.422,11.23,75000,0
80.179,11.46,95000,0
81.703,11.46,95000,0
85.597,12.07,175000,1
66.857,10.13,25000,0
68.439,11.23,75000,0
59.82,11.35,85000,0
64.534,11.35,85000,0
72.901,12.43,250000,1
76.342,11.46,95000,0
56.039,9.62,15000,0
48.998,11.46,95000,0
74.617,11.23,75000,0
66.443,11.08,65000,0
56.895,11.63,112500,1
49.409,10.46,35000,0
66.38,11.83,137500,1
79.221,11.83,137500,1
63.599,11.46,95000,0
62.862,10.13,25000,0
64.504,12.07,175000,1
64.341,10.46,35000,0
82.035,11.46,95000,0
70.566,9.62,15000,0
66.894,10.13,25000,0
66.38,10.92,55000,0
63.944,11.08,65000,0
66.043,11.63,112500,1
59.875,11.63,112500,1
63.517,12.9,4.00E+05,1
60.269,11.08,65000,0
62.825,11.83,137500,1
74.52,11.63,112500,1
49.791,11.23,75000,0
67.569,10.92,55000,0
56.828,12.43,250000,1
63.569,11.35,85000,0
30.101,11.23,75000,0
95.241,12.9,4.00E+05,1
43.267,10.71,45000,0
64.565,12.07,175000,1
73.783,11.63,112500,1
53.637,11.83,137500,1
64.588,11.23,75000,0
67.075,10.13,25000,0
86.399,11.46,95000,0
47.656,10.71,45000,0
75.346,11.46,95000,0
80.179,11.35,85000,0
65.581,11.83,137500,1
55.658,11.46,95000,0
70.256,10.13,25000,0
35.407,12.43,250000,1
37.718,9.62,15000,0
56.197,12.07,175000,1
63.569,11.23,75000,0
65.431,9.62,15000,0
56.324,11.83,137500,1
48.202,11.83,137500,1
80.761,10.13,25000,0
64.341,9.62,15000,0
63.978,12.07,175000,1
55.315,12.07,175000,1
76.818,11.08,65000,0
54.262,12.07,175000,1
37.718,11.08,65000,0
85.461,11.35,85000,0
53.555,10.13,25000,0
55.424,11.35,85000,0
59.409,11.63,112500,1
37.984,10.13,25000,0
60.45,11.08,65000,0
74.709,11.08,65000,0
77.448,12.07,175000,1
72.794,12.43,250000,1
56.357,11.63,112500,1
49.729,11.46,95000,0
54.687,11.35,85000,0
69.888,11.08,65000,0
76.575,11.46,95000,0
49.669,12.07,175000,1
52.691,12.43,250000,1
66.321,10.46,35000,0
60.938,11.23,75000,0
30.101,10.46,35000,0
69.295,10.92,55000,0
71.925,12.9,4.00E+05,1
60.45,11.63,112500,1
59.116,11.83,137500,1
70.376,11.83,137500,1
25.042,10.13,25000,0
64.31,11.23,75000,0
81.8,11.23,75000,0
65.122,10.92,55000,0
48.857,10.71,45000,0
44.983,9.62,15000,0
86.781,10.46,35000,0
45.847,10.46,35000,0
57.677,12.07,175000,1
61.12,12.43,250000,1
70.376,10.46,35000,0
55.493,11.63,112500,1
77.134,10.71,45000,0
57.502,11.46,95000,0
77.323,11.63,112500,1
69.617,11.63,112500,1
74.927,11.08,65000,0
56.647,11.23,75000,0
50.531,10.92,55000,0
63.875,11.46,95000,0
67.539,11.83,137500,1
59.384,10.13,25000,0
60.972,12.07,175000,1
55.771,11.35,85000,0
82.922,12.07,175000,1
63.268,10.13,25000,0
64.169,11.08,65000,0
88.436,12.07,175000,1
57.045,11.63,112500,1
59.211,10.71,45000,0
73.05,10.46,35000,0
62.137,11.23,75000,0
71.153,10.13,25000,0
71.403,11.35,85000,0
84.079,11.08,65000,0
43.963,11.63,112500,1
81.006,11.63,112500,1
72.648,12.43,250000,1
78.128,10.46,35000,0
53.172,9.62,15000,0
65.157,10.71,45000,0
74.035,11.23,75000,0
73.365,11.63,112500,1
69.443,10.92,55000,0
51.42,12.07,175000,1
50.363,11.23,75000,0
58.131,11.23,75000,0
51.686,9.62,15000,0
48.857,11.83,137500,1
73.783,10.46,35000,0
60.231,11.08,65000,0
48.017,11.63,112500,1
55.391,11.46,95000,0
66.54,10.92,55000,0
58.636,10.92,55000,0
67.484,11.08,65000,0
57.992,11.23,75000,0
50.654,11.08,65000,0
49.052,11.46,95000,0
62.115,11.63,112500,1
71.153,11.46,95000,0
51.478,10.71,45000,0
57.217,11.63,112500,1
77.448,10.92,55000,0
69.656,12.43,250000,1
74.762,10.46,35000,0
51.19,11.83,137500,1
70.218,11.35,85000,0
53.731,11.83,137500,1
71.274,12.07,175000,1
50.363,9.62,15000,0
77.618,12.07,175000,1
70.218,11.23,75000,0
40.717,10.71,45000,0
84.694,11.83,137500,1
68.858,10.46,35000,0
46,11.63,112500,1
60.103,11.63,112500,1
57.381,11.08,65000,0
62.031,11.83,137500,1
98.183,11.83,137500,1
21.91,10.13,25000,0
51.793,9.62,15000,0
55.111,10.46,35000,0
65.122,12.07,175000,1
19.191,11.46,95000,0
72.598,12.43,250000,1
65.779,11.83,137500,1
59.764,10.71,45000,0
42.104,10.46,35000,0
66.117,11.63,112500,1
63.131,11.23,75000,0
53.005,10.13,25000,0
69,11.63,112500,1
63.708,9.62,15000,0
76.469,10.46,35000,0
68.439,12.07,175000,1
54.763,11.63,112500,1
73.417,12.43,250000,1
65.28,12.07,175000,1
67.539,12.07,175000,1
58.219,10.46,35000,0
60.45,11.63,112500,1
70.292,9.62,15000,0
64.341,10.92,55000,0
59.268,11.83,137500,1
90.011,11.23,75000,0
60.269,10.92,55000,0
70,11.35,85000,0
67.038,12.07,175000,1
37.984,12.43,250000,1
23.613,11.46,95000,0
54.342,11.63,112500,1
65.023,11.63,112500,1
54.935,11.46,95000,0
69.689,11.83,137500,1
58.695,11.46,95000,0
67.598,12.07,175000,1
54.216,12.9,4.00E+05,1
65.581,10.92,55000,0
70.332,12.07,175000,1
64.588,12.07,175000,1
49.12,10.71,45000,0
53.994,9.62,15000,0
56.51,10.46,35000,0
47.422,11.83,137500,1
56.008,11.35,85000,0
59.244,12.07,175000,1
53.443,11.83,137500,1
67.038,10.46,35000,0
62.555,11.83,137500,1
62.385,11.35,85000,0
87.211,10.92,55000,0
64.083,10.13,25000,0
67.108,9.62,15000,0
51.839,10.71,45000,0
59.384,11.35,85000,0
56.103,11.23,75000,0
73.783,12.43,250000,1
55.906,10.46,35000,0
30.101,9.62,15000,0
55.025,11.83,137500,1
77.761,11.63,112500,1
85.597,10.46,35000,0
47.489,10.92,55000,0
69.73,11.23,75000,0
64.565,12.07,175000,1
49.791,10.92,55000,0
47.558,11.83,137500,1
56.895,10.46,35000,0
33.023,10.71,45000,0
61.001,10.92,55000,0
35.941,11.83,137500,1
69,10.71,45000,0
56.765,11.83,137500,1
59.794,10.92,55000,0
69.006,11.46,95000,0
58.665,11.83,137500,1
56.417,10.13,25000,0
56.927,9.62,15000,0
34.914,11.35,85000,0
62.115,12.43,250000,1
52.207,11.63,112500,1
81.895,10.71,45000,0
63.096,11.63,112500,1
64.894,11.23,75000,0
72.512,11.83,137500,1
50.752,11.23,75000,0
41.463,10.71,45000,0
49.478,11.08,65000,0
56.386,10.92,55000,0
52.988,12.43,250000,1
65,12.07,175000,1
79.5,11.35,85000,0
41.745,10.92,55000,0
54.651,11.63,112500,1
54.014,10.46,35000,0
64.588,10.46,35000,0
66.005,11.46,95000,0
57.565,11.23,75000,0
71.747,11.63,112500,1
60.419,11.35,85000,0
59.708,11.63,112500,1
63.675,12.07,175000,1
71.838,11.08,65000,0
72.648,12.9,4.00E+05,1
45.981,10.46,35000,0
35.407,11.23,75000,0
51.897,11.46,95000,0
85.748,11.63,112500,1
64.926,10.92,55000,0
68.042,11.08,65000,0
64.046,11.63,112500,1
58.636,10.92,55000,0
82.468,9.62,15000,0
61.627,10.13,25000,0
70.939,12.43,250000,1
67.313,11.35,85000,0
63.708,12.07,175000,1
93.326,10.46,35000,0
62.385,12.07,175000,1
60.689,9.62,15000,0
51.567,11.23,75000,0
72.337,12.07,175000,1
75.784,12.9,4.00E+05,1
83.02,11.08,65000,0
58.19,11.35,85000,0
64.981,10.92,55000,0
41.463,12.43,250000,1
71.88,12.07,175000,1
56.957,11.23,75000,0
59.355,11.46,95000,0
54.524,10.92,55000,0
56.895,12.07,175000,1
80.073,11.63,112500,1
58.636,9.62,15000,0
30.101,11.46,95000,0
57.591,12.07,175000,1
75.677,10.46,35000,0
76.893,11.23,75000,0
70.105,11.08,65000,0
73.642,11.63,112500,1
76.469,10.92,55000,0
67.829,11.46,95000,0
51.745,12.07,175000,1
50.918,11.46,95000,0
42.791,11.35,85000,0
58,10.71,45000,0
77.988,11.63,112500,1
66.78,11.08,65000,0
74.659,11.35,85000,0
64.427,11.35,85000,0
78.314,10.71,45000,0
76.575,13.35,625000,1
71.232,13.35,625000,1
58.071,11.35,85000,0
65.246,11.08,65000,0
63.434,11.08,65000,0
59.355,10.71,45000,0
61.32,11.35,85000,0
71.113,11.08,65000,0
59.268,11.35,85000,0
75.305,11.35,85000,0
57.788,9.62,15000,0
92.822,11.46,95000,0
75.784,10.13,25000,0
42.28,12.07,175000,1
55.658,10.71,45000,0
58.131,11.08,65000,0
59.409,12.07,175000,1
76.524,12.43,250000,1
76.818,10.13,25000,0
60.037,11.63,112500,1
39.226,10.46,35000,0
70.724,10.71,45000,0
72.743,10.71,45000,0
91.122,10.92,55000,0
46.109,11.08,65000,0
37.045,11.63,112500,1
72.648,12.07,175000,1
63,10.92,55000,0
63.824,13.35,625000,1
68.485,11.63,112500,1
89.202,12.07,175000,1
91.956,13.35,625000,1
80.001,12.07,175000,1
73.323,11.35,85000,0
70.014,10.71,45000,0
57.502,12.9,4.00E+05,1
57.081,11.35,85000,0
72.743,10.92,55000,0
63.268,10.92,55000,0
21.91,10.46,35000,0
57.93,11.23,75000,0
81.988,10.46,35000,0
50,12.43,250000,1
57.956,10.46,35000,0
55.771,10.92,55000,0
64.4,12.43,250000,1
70.496,11.35,85000,0
51.129,11.08,65000,0
62.978,11.83,137500,1
48.531,11.46,95000,0
56.927,10.92,55000,0
58.578,11.83,137500,1
69.257,11.35,85000,0
66.079,11.08,65000,0
65.091,10.92,55000,0
60.202,12.07,175000,1
77.618,10.13,25000,0
48.607,11.63,112500,1
68.516,9.62,15000,0
63.545,10.46,35000,0
54.262,11.35,85000,0
65.056,9.62,15000,0
78.128,10.46,35000,0
60.48,11.63,112500,1
28.17,11.08,65000,0
55.733,10.92,55000,0
54.417,11.08,65000,0
78.314,11.63,112500,1
88.715,12.07,175000,1
70.526,12.07,175000,1
68.439,11.63,112500,1
73.458,12.43,250000,1
59.327,12.43,250000,1
79.905,11.63,112500,1
74.98,11.46,95000,0
46.54,10.71,45000,0
44.619,10.46,35000,0
84.416,10.92,55000,0
50.363,11.35,85000,0
88.957,11.83,137500,1
51.686,11.63,112500,1
68.254,11.23,75000,0
63.063,11.23,75000,0
72.743,11.63,112500,1
84.416,11.23,75000,0
67.829,11.08,65000,0
59.794,11.23,75000,0
57.93,10.46,35000,0
79.842,11.35,85000,0
49.853,9.62,15000,0
53.256,10.71,45000,0
75.086,12.07,175000,1
69.295,11.63,112500,1
70.681,11.46,95000,0
78.462,12.07,175000,1
60.938,12.07,175000,1
63.708,12.07,175000,1
75.086,10.92,55000,0
64.341,11.08,65000,0
56.647,11.63,112500,1
66.573,11.83,137500,1
77.686,10.13,25000,0
63.161,10.92,55000,0
54.847,11.46,95000,0
63.268,12.07,175000,1
45.847,11.08,65000,0
63.336,11.63,112500,1
78.82,11.08,65000,0
63.191,11.46,95000,0
57.956,12.43,250000,1
56.797,11.83,137500,1
76.342,9.62,15000,0
28.17,11.46,95000,0
58.219,10.71,45000,0
73.933,11.63,112500,1
87.409,12.43,250000,1
71.191,13.35,625000,1
67.452,10.46,35000,0
49.729,10.46,35000,0
63.909,11.83,137500,1
60.069,9.62,15000,0
46,11.08,65000,0
61.894,11.46,95000,0
78.686,11.35,85000,0
64.114,12.43,250000,1
33.709,11.35,85000,0
73.984,12.9,4.00E+05,1
61.597,12.43,250000,1
67.598,10.13,25000,0
67.569,10.46,35000,0
61.261,12.43,250000,1
70.603,10.46,35000,0
46,9.62,15000,0
66.732,10.13,25000,0
77.533,10.92,55000,0
68,12.07,175000,1
90.25,9.62,15000,0
63.675,12.07,175000,1
66.38,11.83,137500,1
72.208,12.07,175000,1
73.883,10.46,35000,0
77.831,12.07,175000,1
52.691,11.08,65000,0
78.462,11.23,75000,0
65.952,11.63,112500,1
60.559,12.9,4.00E+05,1
66.998,12.07,175000,1
60.317,11.83,137500,1
61.469,11.63,112500,1
57.485,11.46,95000,0
58.728,11.46,95000,0
73.835,12.07,175000,1
51.512,11.23,75000,0
59.056,10.92,55000,0
58.605,12.07,175000,1
57.081,10.71,45000,0
74.409,11.08,65000,0
75.193,10.92,55000,0
58.914,11.46,95000,0
50.114,11.08,65000,0
70.724,11.63,112500,1
77.378,10.13,25000,0
73.835,11.46,95000,0
82.564,11.83,137500,1
82.681,10.46,35000,0
66.894,10.92,55000,0
81.8,11.08,65000,0
50.838,11.63,112500,1
42.425,10.71,45000,0
69.331,10.92,55000,0
70.417,10.92,55000,0
70.724,10.92,55000,0
78.072,9.62,15000,0
64.371,10.13,25000,0
90.703,10.92,55000,0
68.078,11.83,137500,1
42.791,11.46,95000,0
53.994,12.43,250000,1
82.035,11.83,137500,1
68.005,11.35,85000,0
49.269,10.92,55000,0
79.575,11.63,112500,1
54.014,10.71,45000,0
65.056,11.08,65000,0
58.367,10.13,25000,0
72.695,11.46,95000,0
50,11.63,112500,1
63.434,10.46,35000,0
58.249,9.62,15000,0
57.851,10.13,25000,0
78.82,9.62,15000,0
49.607,10.46,35000,0
84.258,10.13,25000,0
76.148,11.83,137500,1
61.365,11.23,75000,0
60.317,9.62,15000,0
44.43,10.13,25000,0
61.392,12.43,250000,1
77.196,11.23,75000,0
67.211,11.46,95000,0
72.429,11.23,75000,0
81.08,11.46,95000,0
52.643,11.08,65000,0
47.489,11.35,85000,0
74.709,11.46,95000,0
61.547,12.07,175000,1
66.229,11.46,95000,0
78.314,10.46,35000,0
59.442,11.46,95000,0
62.259,10.71,45000,0
66.754,10.71,45000,0
59.495,12.9,4.00E+05,1
60.809,11.63,112500,1
65.246,10.13,25000,0
49.729,12.07,175000,1
66.573,12.9,4.00E+05,1
85.322,11.63,112500,1
80.385,9.62,15000,0
64.738,11.23,75000,0
57.323,11.63,112500,1
61.261,11.83,137500,1
66.606,12.07,175000,1
59.268,11.63,112500,1
54.935,11.23,75000,0
58,12.07,175000,1
85.322,11.46,95000,0
56.865,10.71,45000,0
65.468,11.83,137500,1
75.899,11.23,75000,0
59.625,11.83,137500,1
52.882,12.07,175000,1
64.769,9.62,15000,0
55.111,12.43,250000,1
60.138,12.43,250000,1
60.317,11.08,65000,0
68.404,11.35,85000,0
72.114,9.62,15000,0
81.895,10.92,55000,0
72.901,12.43,250000,1
38.242,11.63,112500,1
89.819,12.07,175000,1
70.939,10.92,55000,0
57.081,11.08,65000,0
59.355,11.63,112500,1
65.866,11.08,65000,0
56.073,11.08,65000,0
67.569,12.07,175000,1
70.496,11.83,137500,1
65.468,10.46,35000,0
74.3,11.23,75000,0
58.885,11.46,95000,0
70.139,10.71,45000,0
60.001,11.08,65000,0
63.761,12.43,250000,1
75.724,10.46,35000,0
74.762,12.9,4.00E+05,1
52.364,12.07,175000,1
61.627,11.83,137500,1
50.838,10.71,45000,0
55.529,11.83,137500,1
65.894,11.35,85000,0
41.977,10.46,35000,0
58.793,9.62,15000,0
63.875,11.63,112500,1
69.844,11.46,95000,0
69.006,11.23,75000,0
50.305,10.46,35000,0
19.191,9.62,15000,0
100,11.46,95000,0
53.681,10.71,45000,0
44.619,11.83,137500,1
78.008,9.62,15000,0
50,10.46,35000,0
59.086,11.63,112500,1
83.468,11.63,112500,1
77.259,10.13,25000,0
53.486,11.63,112500,1
63.36,12.9,4.00E+05,1
80.001,10.13,25000,0
90.25,11.83,137500,1
61.392,10.46,35000,0
63.096,11.63,112500,1
49.669,12.07,175000,1
65.28,11.83,137500,1
72.013,11.83,137500,1
62.259,11.63,112500,1
60.367,11.63,112500,1
88.715,11.83,137500,1
49.941,11.23,75000,0
63.268,11.83,137500,1
78.98,10.92,55000,0
56.828,11.08,65000,0
66.998,11.08,65000,0
79.293,11.83,137500,1
56.736,10.13,25000,0
34.332,12.43,250000,1
52.46,10.71,45000,0
65.091,11.23,75000,0
58.465,11.35,85000,0
30.101,10.46,35000,0
70.769,11.63,112500,1
55.453,11.08,65000,0
87.409,11.23,75000,0
47.351,11.63,112500,1
66.288,11.83,137500,1
61.743,11.08,65000,0
57.591,12.43,250000,1
81.159,10.71,45000,0
91.956,10.46,35000,0
61.087,10.71,45000,0
62.555,10.46,35000,0
59.659,11.46,95000,0
62.642,11.08,65000,0
55.2,10.13,25000,0
74.479,11.08,65000,0
71.403,11.46,95000,0
53.352,11.83,137500,1
57.707,11.08,65000,0
71.605,11.35,85000,0
72.695,10.92,55000,0
44.43,11.63,112500,1
66.502,10.71,45000,0
66.894,11.63,112500,1
53.848,12.07,175000,1
69.617,10.71,45000,0
48.017,10.92,55000,0
77.448,10.46,35000,0
73,11.23,75000,0
59.495,10.71,45000,0
62.115,10.46,35000,0
68.732,10.13,25000,0
61.087,12.07,175000,1
68.619,10.92,55000,0
57.453,11.23,75000,0
54.571,10.46,35000,0
73.589,10.13,25000,0
50.989,12.07,175000,1
66.043,11.83,137500,1
82.035,9.62,15000,0
61.199,10.71,45000,0
61.743,10.46,35000,0
56.357,11.46,95000,0
62.502,10.71,45000,0
55.145,11.35,85000,0
59.442,9.62,15000,0
57.956,12.07,175000,1
71,11.23,75000,0
64.504,11.83,137500,1
59.94,11.35,85000,0
52.414,11.83,137500,1
61.807,11.63,112500,1
77.988,11.63,112500,1
73.224,10.71,45000,0
56.647,11.35,85000,0
49.791,12.43,250000,1
58.219,11.46,95000,0
60.689,11.83,137500,1
59.409,10.92,55000,0
75.402,11.83,137500,1
42.28,10.13,25000,0
69.109,12.07,175000,1
63.096,10.92,55000,0
65.952,13.35,625000,1
73.984,11.35,85000,0
65.189,10.92,55000,0
77.134,11.46,95000,0
59.533,11.63,112500,1
70.976,11.23,75000,0
47.558,10.46,35000,0
71.793,11.83,137500,1
71.274,10.13,25000,0
57.956,10.46,35000,0
60.972,12.07,175000,1
70.218,11.08,65000,0
47.489,9.62,15000,0
56.647,10.92,55000,0
28.17,10.92,55000,0
21.91,10.92,55000,0
57.93,11.35,85000,0
54.893,11.08,65000,0
61,9.62,15000,0
50,12.07,175000,1
71.153,12.07,175000,1
54.262,12.07,175000,1
70.848,11.46,95000,0
68.619,12.9,4.00E+05,1
55.949,10.13,25000,0
58.19,11.46,95000,0
59.82,11.63,112500,1
28.17,11.08,65000,0
75.25,9.62,15000,0
57.004,12.43,250000,1
63.517,10.46,35000,0
66.005,10.71,45000,0
42.28,10.92,55000,0
61.441,10.71,45000,0
62.351,11.35,85000,0
63.096,10.92,55000,0
83.135,12.9,4.00E+05,1
90.25,10.71,45000,0
58.986,10.71,45000,0
88.957,11.23,75000,0
58.986,10.71,45000,0
54.801,11.23,75000,0
67.539,10.92,55000,0
40.974,11.63,112500,1
74.204,11.46,95000,0
63.304,11.08,65000,0
33.709,12.07,175000,1
68.895,12.43,250000,1
83.257,9.62,15000,0
64.952,10.46,35000,0
46.44,10.71,45000,0
19.191,10.71,45000,0
57.323,11.46,95000,0
73.783,10.46,35000,0
58.343,11.23,75000,0
68.203,11.23,75000,0
61.675,10.13,25000,0
61.985,10.92,55000,0
54.687,12.43,250000,1
73.984,12.9,4.00E+05,1
75,10.13,25000,0
62.886,11.35,85000,0
46.618,10.71,45000,0
69.617,11.46,95000,0
50.692,10.71,45000,0
51.256,10.71,45000,0
45.475,10.71,45000,0
64.242,11.23,75000,0
67.005,11.83,137500,1
90.703,12.07,175000,1
75.346,9.62,15000,0
53.807,10.46,35000,0
60.103,11.63,112500,1
50.531,11.35,85000,0
59.996,10.46,35000,0
62.555,12.07,175000,1
70.014,10.13,25000,0
33.023,11.46,95000,0
50,10.46,35000,0
78.255,11.35,85000,0
55.145,11.23,75000,0
83.59,10.92,55000,0
49.791,10.71,45000,0
59.533,11.63,112500,1
59.507,12.43,250000,1
66.443,11.63,112500,1
65.703,11.08,65000,0
74.256,10.13,25000,0
59.409,12.07,175000,1
59.268,10.13,25000,0
67.452,10.46,35000,0
74.364,11.83,137500,1
58.323,10.13,25000,0
69.93,10.92,55000,0
77.196,11.63,112500,1
82.922,12.07,175000,1
84.991,10.13,25000,0
70.603,10.71,45000,0
59.659,10.92,55000,0
54.014,9.62,15000,0
61.148,11.35,85000,0
63.021,10.92,55000,0
72.648,13.35,625000,1
64.654,12.07,175000,1
63.875,10.71,45000,0
52,11.46,95000,0
59.737,11.23,75000,0
64.683,12.43,250000,1
67.313,11.23,75000,0
46.004,11.63,112500,1
65.056,10.13,25000,0
63.545,11.63,112500,1
40.974,11.63,112500,1
70.939,10.71,45000,0
75.724,10.13,25000,0
64.796,11.63,112500,1
43.456,10.92,55000,0
54.216,9.62,15000,0
62.667,12.43,250000,1
58.465,11.08,65000,0
61.513,11.08,65000,0
58.849,12.9,4.00E+05,1
54.61,10.13,25000,0
60.341,10.92,55000,0
74.479,10.71,45000,0
66.043,10.92,55000,0
68.485,12.9,4.00E+05,1
67.452,10.46,35000,0
53.005,10.71,45000,0
58.249,11.46,95000,0
53.731,12.43,250000,1
34.914,11.63,112500,1
68.254,10.71,45000,0
76.148,11.08,65000,0
64.713,13.35,625000,1
63.734,10.92,55000,0
66.349,10.92,55000,0
91.514,10.92,55000,0
61.743,12.43,250000,1
67.977,11.23,75000,0
57.533,9.62,15000,0
44.43,11.46,95000,0
61.709,10.13,25000,0
41.977,11.63,112500,1
67.629,10.71,45000,0
59.086,12.07,175000,1
71.274,10.92,55000,0
54.61,10.13,25000,0
77.686,10.13,25000,0
73.984,11.23,75000,0
55.424,10.71,45000,0
47.849,11.63,112500,1
68.797,11.08,65000,0
64.31,10.13,25000,0
76.214,10.46,35000,0
63.304,10.71,45000,0
60.622,11.23,75000,0
46.004,10.46,35000,0
58.578,11.23,75000,0
61.227,10.46,35000,0
59.91,10.71,45000,0
69.145,12.07,175000,1
71.747,11.08,65000,0
74.659,12.07,175000,1
52.323,11.08,65000,0
70.566,10.46,35000,0
57.707,12.9,4.00E+05,1
62.455,11.63,112500,1
68.967,10.92,55000,0
65.703,12.43,250000,1
25.042,12.07,175000,1
71.061,11.63,112500,1
67.598,10.13,25000,0
57.992,11.46,95000,0
56.257,11.63,112500,1
68.254,10.92,55000,0
47.06,11.23,75000,0
53.681,11.83,137500,1
62.591,10.71,45000,0
72.25,12.07,175000,1
50,11.08,65000,0
78.462,11.35,85000,0
57.956,10.71,45000,0
62,11.63,112500,1
65.779,11.46,95000,0
52.643,10.92,55000,0
50.603,11.46,95000,0
73.984,11.63,112500,1
58.19,12.43,250000,1
48.928,11.46,95000,0
59,10.71,45000,0
47.558,11.83,137500,1
59.472,10.46,35000,0
64.894,10.13,25000,0
93.9,11.83,137500,1
55.621,11.08,65000,0
60.293,11.63,112500,1
52.597,11.46,95000,0
65.894,12.07,175000,1
67.539,11.35,85000,0
56.797,11.08,65000,0
61.029,10.92,55000,0
79.575,10.13,25000,0
51.478,10.46,35000,0
52,12.07,175000,1
77.134,12.07,175000,1
66.811,10.46,35000,0
92.822,10.46,35000,0
72.695,12.9,4.00E+05,1
60.48,11.63,112500,1
70.566,10.13,25000,0
28.17,10.46,35000,0
65.431,10.71,45000,0
64.006,10.13,25000,0
92.326,11.63,112500,1
49.853,11.35,85000,0
64.371,11.46,95000,0
60.752,10.71,45000,0
70.848,11.46,95000,0
66.675,12.43,250000,1
69.145,10.71,45000,0
83.257,11.83,137500,1
73.692,11.63,112500,1
50.838,12.9,4.00E+05,1
67.411,11.23,75000,0
54.262,10.13,25000,0
58.465,12.07,175000,1
48.017,11.63,112500,1
49.478,11.46,95000,0
84.694,10.71,45000,0
